logFC	AveExpr	t	P.Value	adj.P.Val	B
AP1M1	0.510287395608732	3.90619394870778	5.56475044350212	2.44284297263196e-06	0.000914902856178587	4.73117241066039
KIAA1875	-0.920451548283281	3.82229992883199	-5.53995055941736	2.6391529749501e-06	0.000943497188544659	4.65622527117136
PLAA	-0.428348547923118	4.73345935874297	-5.49146900764774	3.06952794994114e-06	0.00104920119736879	4.50772500611823
SEMA6D	-0.318917387378671	6.14074683580966	-5.47794269355402	3.20163111720928e-06	0.00104920119736879	4.47646317221862
LYAR	0.547794305130015	4.91364945924669	5.43128058851437	3.70239462072926e-06	0.00116477334768142	4.34420557837471
DCAF10	-0.479699214583796	5.48711794243157	-5.38006813790288	4.34223370971339e-06	0.0013135256971883	4.18724119981629
PCBP2	-0.381187799241745	6.63581790080876	-5.33756578226252	4.95606460841325e-06	0.00144368326463594	4.07104655280067
C1GALT1	0.484999029549336	5.63769524830161	5.3178092136352	5.27009630519121e-06	0.00148033240858317	4.00975550232174
ANKRD40	0.663080682152735	4.6147904223013	5.27547623230615	6.01124579043862e-06	0.00163029131523447	3.89020309246636
HSPA5	0.659467403204035	4.89787243909216	5.24786593344472	6.54961830972381e-06	0.00171709160019926	3.80966315406161
NUDC	0.682198973460197	4.52852277983976	5.22173659425814	7.10319565689851e-06	0.00173548341908624	3.73417963148707
PANK1	0.574900074336836	4.38689812721671	5.22089596025475	7.12175758453976e-06	0.00173548341908624	3.73187190562676
PUM1	0.331565202264692	6.71991115320559	5.21373930334616	7.28174861155064e-06	0.00173548341908624	3.70911322416094
TUSC3	-0.424755542972772	5.72072654959917	-5.17840131828569	8.1256767787513e-06	0.00187966023131997	3.60904792485709
BHLHE40	0.735771129855294	4.2318943880713	5.16261666567425	8.53339441241128e-06	0.00191757563010328	3.56393105798907
GPR176	0.827370445701516	3.51732294505676	5.11873012544457	9.77693857461669e-06	0.00209338689058979	3.43730154031088
LPHN3	0.27910780967171	7.97220826201707	5.11067976335019	1.00238518432003e-05	0.00209338689058979	3.4136284477941
SYT4	0.484297239369511	6.90035336863846	5.10473444068849	1.02101674251562e-05	0.00209338689058979	3.39509220429714
SOX9	1.15151919553448	2.93358833788027	5.09939480565439	1.03804308624287e-05	0.00209338689058979	3.37872606616672
PEG10	0.62420811244252	6.10118315581293	5.07884662743926	1.10623528813703e-05	0.00217513513529944	3.3199728168579
COQ6	-0.499603149229103	4.70393619291894	-5.07055297122351	1.13500237512204e-05	0.00217726675130117	3.29864890922994
PSMD1	0.366475392390786	6.29859343184118	5.04516642768236	1.22775267261015e-05	0.00228128438847935	3.22376496853673
AC079354.1	0.320422677758922	5.6214971358833	5.0400757888747	1.24723749147631e-05	0.00228128438847935	3.21108763151114
TNFRSF11A	-0.379431181489239	4.31894306271576	-5.02903153611339	1.29057139577087e-05	0.00230689636994042	3.1784263619374
NECAB3	-0.605292292678619	4.29783745858226	-4.9920370229391	1.44689651336045e-05	0.00252885357279554	3.07326408556288
TAF1B	0.503998029778262	3.96563206372669	4.97644990435672	1.51825580213982e-05	0.00257076699401616	3.02867853202473
ZNF345	0.385829867226253	4.36041948495821	4.97145953060101	1.54183133541021e-05	0.00257076699401616	3.01446653690327
MAP1B	0.359716740836604	11.6894059086406	4.9658147633812	1.56893599126225e-05	0.00257076699401616	2.99622096657882
RNF44	-0.51895424371924	4.50729053814698	-4.95811946684726	1.60664903866827e-05	0.00257883565084202	2.97412695036531
E2F3	0.604700611023594	4.29247988775253	4.94005647740998	1.69873826758523e-05	0.00261867118410449	2.92468758252018
BCO2	-0.575726755540758	5.06793915952096	-4.93927928699773	1.70281582422449e-05	0.00261867118410449	2.92011014907678
PDIA6	0.589057420182131	4.75920960412373	4.93389114086286	1.7313528489947e-05	0.00261867118410449	2.90718972459674
EXOSC3	-0.679642921683045	3.68251320681172	-4.91462091991256	1.83734503290616e-05	0.00262121667815582	2.847204845279
COQ4	-0.507160556066262	5.10652366715811	-4.90811956996901	1.87453503592653e-05	0.00262121667815582	2.83359011181371
MAPK10	-0.221291870801085	8.3595928328807	-4.90564386371761	1.88889213403481e-05	0.00262121667815582	2.82662100933366
CREG1	-0.474151451629908	5.01346703822982	-4.90653193731683	1.88372954030747e-05	0.00262121667815582	2.82651296112664
TBC1D12	-0.394772342460726	5.24258425959181	-4.90379690621504	1.8996738799095e-05	0.00262121667815582	2.81782595607051
UVRAG	0.374215728039478	5.47728507278445	4.85327332306769	2.21944467233852e-05	0.00300964350826594	2.67702122107802
GPHN	-0.271346728233246	7.10129518219861	-4.8374431560394	2.33019446448801e-05	0.0030544965771997	2.62959050734813
FBXO18	-0.481991859798097	5.16385887421172	-4.83869163330525	2.32126482126222e-05	0.0030544965771997	2.62727514052664
OXNAD1	-0.320953707080684	5.21737655907064	-4.81737499062561	2.47848373932021e-05	0.00319561878848417	2.5758775909618
DNAH5	-0.551271077034423	4.07906129317549	-4.79207795804955	2.67877253286162e-05	0.00339815257596075	2.5017689529324
ARL5B	0.588306104481722	5.70616827800506	4.78608467760238	2.72852200934837e-05	0.00340632152436903	2.47799398370623
UBE2B	0.523255163013429	5.34429774581359	4.7456661955948	3.08872307406294e-05	0.00357418013783546	2.37034880528532
DHRS11	-0.393465995802727	5.41134690649375	-4.7395363101647	3.14730856734863e-05	0.00357418013783546	2.35575199251184
NTNG2	-0.399843109942362	3.32662941750044	-4.73733327385742	3.16863087389778e-05	0.00357418013783546	2.34764286855564
TEX264	-0.926721851269792	3.53967195394376	-4.73492124584468	3.19213962820292e-05	0.00357418013783546	2.32804569189463
TTC31	-0.482105001677168	4.3831393794716	-4.72935614322505	3.24703920106309e-05	0.00357418013783546	2.32075745155489
TTC39C	-0.464006675674299	5.45475196322489	-4.72791134887764	3.26144391862177e-05	0.00357418013783546	2.31940737436359
TOMM5	-0.629958187988629	4.3696363159643	-4.72149847774372	3.32614647750532e-05	0.00357418013783546	2.30109441137029
EXOC1	0.358880415181628	5.83726178894734	4.71912107504316	3.35045404063493e-05	0.00357418013783546	2.28760396977019
VPS39	-0.276044146417821	6.6534410533044	-4.71557618066857	3.38702475886522e-05	0.00357418013783546	2.28185145657017
FAM169A	0.367465454809262	7.4001883735731	4.71858651723918	3.3559437004517e-05	0.00357418013783546	2.27897301133528
RAP2A	0.308523920938469	7.01731822921092	4.71219127118551	3.42231287960174e-05	0.00357418013783546	2.27134015837726
SNAPC4	-0.431591622724586	5.39718383770428	-4.70960408732757	3.44952922211427e-05	0.00357418013783546	2.26169914742282
UFD1L	-0.585523880536278	5.53475537941017	-4.70920436288706	3.45375321647164e-05	0.00357418013783546	2.2593947263375
RNF144A	-0.342021729509869	7.78831298530178	-4.70277038619002	3.52244982014822e-05	0.00359793088772282	2.24526889280423
KCNIP2	-0.362540997276332	5.6628253002227	-4.64833219229305	4.16036012179011e-05	0.00419493835638156	2.09699143273444
DIS3L	-0.327456799566678	5.05535074888662	-4.64416797764049	4.21360623209337e-05	0.00419493835638156	2.08752531200995
PPL	0.287041308159652	4.92002369737278	4.60273852003041	4.78134688643178e-05	0.00464262879775135	1.97256924540194
P4HA2	-0.606668487041442	4.49313607401905	-4.60531235962175	4.74397684908241e-05	0.00464262879775135	1.95857476888967
ZCCHC8	-0.292736031272624	6.04287950670378	-4.59679935076635	4.8686899082246e-05	0.00466978611319347	1.94954408010895
ZNF740	-0.415369361463317	5.55699311443773	-4.59152227809225	4.94761449913253e-05	0.00468831181152739	1.92864464001874
H1F0	0.660921453426124	4.6580291424583	4.58225863173378	5.089224470816e-05	0.00469901335716976	1.89471080400378
HMG20A	-0.296543460392156	6.58960838947937	-4.58185815436965	5.09543568814927e-05	0.00469901335716976	1.89271442808085
SCRN1	0.289374133851445	6.60610339453553	4.57690451629566	5.17288485965265e-05	0.00469901335716976	1.88756598434092
PLAGL2	-0.520778919732227	4.39317942622844	-4.57532069934048	5.19789144404029e-05	0.00469901335716976	1.88424046334951
CCNL2	-0.299468142796469	7.44718334220036	-4.57037298538932	5.27677984972194e-05	0.00471612199068899	1.87038168906338
XKR6	-0.507352433442521	5.93753725668499	-4.55187532232721	5.58230377871298e-05	0.00493312575500872	1.80764016681499
HNRNPL	0.37968580780433	5.44375424313611	4.54583926874171	5.68572244449349e-05	0.00496868966954904	1.7994345688796
ACOX3	-0.371261415410161	3.9651821920111	-4.53058689486016	5.95553291109182e-05	0.00514728201601508	1.76831983124139
ATOX1	-0.529393663344611	4.04480247128427	-4.51694760058675	6.20746292758058e-05	0.00530670607885014	1.71349628562572
ETNK1	0.28242960670323	6.83897771891354	4.4858179683007	6.82241714240251e-05	0.00570833093882933	1.63478448250146
FAM3C	0.545685669570911	4.49595258363266	4.48883015596162	6.7603834965826e-05	0.00570833093882933	1.62826726498756
ABCF2	0.321042649757386	5.86178656757357	4.45973641806089	7.38350061414881e-05	0.00604908670107087	1.56261247634164
RBBP4	-0.277418060080192	7.01929883135615	-4.46052871572381	7.36580604549212e-05	0.00604908670107087	1.55652943935764
SYNPR	0.528252800742741	6.31268721440541	4.45128398872239	7.57489224544727e-05	0.00614191005262296	1.52679088718555
FBXW2	-0.362220384563441	6.90576286463028	-4.44296103142509	7.76811701083324e-05	0.00623431023369423	1.50549086938165
PHF20	0.32059624301719	6.47826822260903	4.4252397057078	8.19582071970788e-05	0.00651112423843459	1.4597757702609
PEA15	0.295488105192858	6.70199348116842	4.41356997109901	8.49002373697777e-05	0.00667740366913301	1.42577598229779
KHNYN	-0.408487477877764	4.62556836052462	-4.40506726150604	8.71089555711547e-05	0.00678328649076368	1.40246366928917
UNC5C	-0.299425683508643	6.11188050362624	-4.39259748899134	9.04506539245321e-05	0.00697445483447495	1.36604740916639
VCPIP1	0.419497942344149	6.05948173090534	4.38849216025473	9.15781305141971e-05	0.00699283491741903	1.35742685168401
TMEM64	0.588739796372863	3.82657686575282	4.38510702783664	9.25181899667811e-05	0.00699668811623782	1.35339093180864
AK9	0.382380310930765	6.22166482888589	4.37674658597963	9.48807064244793e-05	0.00703996939649556	1.31270489650746
PMM2	-0.45261219998913	5.51131465295576	-4.37763240331258	9.46276097402836e-05	0.00703996939649556	1.31232202990148
ACOT13	-0.47505945103847	3.63700248596427	-4.36971658180222	9.69130405273585e-05	0.00712356134343621	1.30948951900439
SLC41A2	-0.411159646781449	5.45136145921506	-4.35260788599175	0.00010203935923635	0.00734440302938248	1.25768971176431
ZNF429	0.670919713248056	4.25815734369583	4.34813197853774	0.000103423838315293	0.00734440302938248	1.24216156107507
CD276	-0.317237519311963	4.68073992105417	-4.34461893932969	0.000104523385111399	0.00734440302938248	1.234032786196
GSTA4	-0.272069576266731	5.73692704076892	-4.33853701130977	0.000106454157069244	0.00734440302938248	1.23402960056869
MSL2	-0.371471880832479	5.34389038666401	-4.34343083707371	0.000104897839501858	0.00734440302938248	1.22675594650532
STX4	0.595470483353212	4.73949314129443	4.33965677218327	0.000106096067333632	0.00734440302938248	1.21602060782051
HCN3	-0.847021451883425	3.32197580899024	-4.34078099735234	0.000105737739262285	0.00734440302938248	1.20886163887015
MAST2	0.503760691840958	4.80127682595927	4.32966542500641	0.000109333449001234	0.0074129963482302	1.19901320527148
RP1-102H19.8	-0.48385429213616	4.66189263126886	-4.32645518235999	0.000110394056729593	0.00742093381348928	1.19738653902503
ANKRD18B	0.430166548931695	6.82104638304702	4.33250273037669	0.000108404381344645	0.0074129963482302	1.18587211706889
FAF2	0.411103231985035	5.01797254334635	4.32334557819387	0.000111431037738617	0.00742716196452732	1.1732352449428
TRIM9	-0.358035828971535	9.37322780053053	-4.31931786897541	0.000112788401405098	0.00745446031135373	1.16831460164227
COX18	0.55255017759929	4.44646580456813	4.31465808409622	0.000114379025067032	0.00749659193460173	1.14759105208077
CCND2	-0.221651478664025	7.39542241029945	-4.27018340879619	0.000130710998231392	0.00829066129911209	1.05804303274074
COPB2	-0.372263329063021	5.32573397797457	-4.27823760386402	0.000127592743081507	0.00825120217930065	1.0523204783216
SCHIP1	-0.417915611785824	6.27367297226426	-4.27719910254716	0.000127990675889978	0.00825120217930065	1.0417164262974
SNRNP70	-0.243656296931092	8.83660235258068	-4.27080169073431	0.000130469001122004	0.00829066129911209	1.0300309884255
POLR3GL	0.355844279768119	4.58946850412737	4.26327731223026	0.000133444141375777	0.00839630537536391	1.01877547354657
NAP1L5	0.440292277017461	5.56265785935591	4.25834660994079	0.000135429693835358	0.00845360747631025	0.988309352793276
KAT7	-0.211370189915128	6.53370807728588	-4.24748058499228	0.000139908094115078	0.00859669656418036	0.965179259699987
NSRP1	0.310644371724778	7.08021884217229	4.24941246022701	0.000139101409380623	0.00859669656418036	0.963225396842874
NBR1	0.282300629621762	5.98866094599163	4.23796174267722	0.000143950236446413	0.0087669364939063	0.944048013035821
GIT2	-0.248092185114405	7.79272872984255	-4.23256686771579	0.000146291706427035	0.00878308603853915	0.933324907164287
STAT1	0.510864071181255	4.72044352038166	4.23574459397442	0.000144908041221592	0.0087669364939063	0.921538241633726
NCR3LG1	-0.43868713507763	7.41235147708545	-4.22756184207317	0.000148497305372507	0.00884796444511187	0.912456993671703
AKAP5	0.289105532639699	6.71291040107214	4.21872851959323	0.000152469661494449	0.00901634501995367	0.892077436472674
NRBP2	-0.392980386040341	6.9393160379367	-4.21473964373527	0.000154297386113061	0.0090563353864121	0.864708657494363
VIPR1	-0.480184110251236	5.65057267725676	-4.20344241447747	0.000159591021483483	0.00924866177241455	0.854901942718917
ZNF540	0.301617368506718	5.20620054405411	4.20273992217125	0.000159926001404753	0.00924866177241455	0.848398894214336
PRKAR2B	0.326489151166698	5.94587197284802	4.19244696779185	0.000164913774036032	0.00938542817139001	0.821533007836213
ESCO1	0.360217376243909	5.89661689331617	4.19350393476128	0.000164394654337507	0.00938542817139001	0.818561919865827
SYT1	0.226922969547242	9.87465393110323	4.19050672310513	0.000165870885673644	0.00938542817139001	0.814482381988745
KIF5B	0.259464548412746	7.53909909191499	4.18109964849866	0.000170588940459483	0.00958344297652739	0.790978929181303
AKAP12	0.358360119075722	7.59171221563868	4.16387985156151	0.000179567867149239	0.010016321100204	0.756397803646961
SMAD4	-0.328551808007262	6.24426243063034	-4.15294013126916	0.000185510548900294	0.0101939896721834	0.707737077518831
PPP4R4	0.35000857160072	5.41200686333576	4.15936961989271	0.000181995017400146	0.0100802169848743	0.704929154973382
NOC3L	0.436748365255149	4.34973579953406	4.15089726685482	0.000186641387513594	0.0101939896721834	0.689163282918151
PAPPA-AS1	-0.645005791276072	3.12282765550913	-4.14455097410837	0.000190197570302649	0.0103074180062737	0.679754540196619
MAP9	0.251191867168703	7.97121735353508	4.14253817357347	0.000191339228088488	0.0103074180062737	0.663134235869578
RPS3	-0.432776245787731	5.59491755328095	-4.13770783930439	0.000194106382942701	0.0103853517132268	0.643082118693588
WDR59	0.288049648840712	5.47885616948279	4.12920130684281	0.000199074917101957	0.0105792177230195	0.64128090010418
BAG4	0.41828895405152	5.75433422177921	4.1255261802275	0.00020125975137357	0.0106235432520344	0.615982689963825
PTMA	0.562365436286371	5.59813906537488	4.11600112012075	0.000207031957566759	0.0108553756417504	0.595367297714851
HUNK	-0.471438667859466	5.29842767983862	-4.10927682804392	0.00021120396211585	0.0110007891525905	0.587761456604832
ATP5G3	-0.356250645928178	4.50910665786416	-4.10318686077616	0.000215053199448561	0.0111275882477825	0.573425829482091
PRKCG	0.479592194000925	4.80223920025078	4.09602185979049	0.000219669702738342	0.0111714774225831	0.567945321581091
ACTR10	0.600192045581444	3.61988761333096	4.09763623176735	0.000218621169426549	0.0111714774225831	0.547781796385849
PET112	-0.434081807822989	5.7144722435719	-4.09526554044237	0.000220162619262604	0.0111714774225831	0.521678589054065
PSMA6	-0.565065617420608	4.63717093438346	-4.0905148978929	0.00022328354855756	0.011257212239777	0.519663637738828
TGFBRAP1	-0.401858803218209	4.96856564236735	-4.0794206095317	0.000230741107038712	0.0113321270203825	0.519524854991285
WDR26	-0.222377753002793	7.34726587325685	-4.08077525300258	0.000229817648189839	0.0113321270203825	0.503163116991387
DIS3L2	-0.267552974873607	6.33323283256631	-4.07283416829357	0.000235282944559762	0.0113321270203825	0.498495361599146
NAA60	-0.584634260246817	4.35230073902943	-4.07693446134678	0.000232445344439189	0.0113321270203825	0.486910462391159
NEFM	0.42216557844417	8.28481054877805	4.07579448398083	0.000233230893683243	0.0113321270203825	0.479767802160267
OSBPL10	-0.335192264766266	5.77901951662368	-4.06910345577285	0.000237894133995835	0.0113396203871348	0.472749219382281
CADM3	0.368539336261322	6.57091017016773	4.07294470885569	0.000235206003589564	0.0113321270203825	0.472131069308973
TRIM36	0.471708476561856	5.41192130071681	4.07177698590058	0.000236020030817151	0.0113321270203825	0.471448824137402
TMEM218	-0.541353923281778	3.77464109632048	-4.07138185590151	0.000236296100615732	0.0113321270203825	0.470628943687815
SLBP	0.422054715640569	4.15104178497131	4.05511349708318	0.000247940182296821	0.0116074377009791	0.455327277510066
EIF3H	-0.486339988485535	4.20776075591742	-4.05971452446265	0.000244591386892191	0.0115886220355849	0.429742968616303
RBM27	0.360576437121388	6.50126324321574	4.05632702861574	0.00024705261154094	0.0116074377009791	0.419958318866061
CLCN3	0.259795166408943	6.68112425153135	4.04850362595499	0.000252829498846637	0.0116970824025224	0.418878359794552
C9orf43	-0.637990513014791	2.49786825626349	-4.05292197633894	0.000249550937809848	0.0116137167211506	0.413827545527042
SNCA	0.326585811717443	6.07641580809933	4.04050880555809	0.000258869038316456	0.0118372382927844	0.409997074964564
NPAS2	-0.248397014113392	7.14656994933444	-4.0450248126457	0.000255440421946077	0.0117487656058824	0.394873627455376
JMJD1C	-0.251764848174764	8.1517746146457	-4.03056578260659	0.000266576869335496	0.0120346181937908	0.364269927317361
PID1	0.763400003521525	3.48600984840073	4.03563640377794	0.000262618570711484	0.0119392777956406	0.358629940415431
RBM8A	0.337961485103233	5.0777987922797	4.02904417635724	0.000267775992868835	0.0120346181937908	0.35629739381741
STAU2	0.319135566477029	7.42796989729834	4.02665696604935	0.000269667873452357	0.0120507830949022	0.333004914660996
MYO5A	0.19929945617194	9.40635603299544	4.0128665545964	0.000280854632173218	0.0124740270778784	0.317222349767013
EVI5L	0.44061779547034	4.76806610211848	4.01111063073496	0.000282311102334693	0.0124740270778784	0.303101905822793
CISD1	0.485343152859394	4.47778784967234	4.0041693621848	0.000288141017714288	0.0126604977895133	0.295899841048292
ARL6IP5	0.40729120707558	5.7256044519551	3.99992528150125	0.000291763207171667	0.0127189860982092	0.290904171067591
HECW1	-0.19607188994023	7.92696570567522	-3.99516327880138	0.00029588025418007	0.0127818809045691	0.28108019769391
OGFR	-0.369113072779782	6.30374167432689	-3.99882848189164	0.000292706482361839	0.0127189860982092	0.278637941000963
CSNK1G2	0.41851760740083	4.01011107542096	3.97874509179817	0.00031051332685958	0.0130598252179176	0.247925583302631
SLC38A2	0.391298470713294	6.22109178908358	3.99341692880984	0.000297404221937209	0.0127818809045691	0.242428299697869
GABRG3	0.47177345027461	4.4281482903311	3.98385068066818	0.000305888936011286	0.0130598252179176	0.23771288424894
CTNNAL1	-0.334395288517962	5.67541972886691	-3.9802909750176	0.000309106002208964	0.0130598252179176	0.215882053783812
TMEM194B	-0.919311343867881	2.18733663538311	-3.97927005612411	0.000310034717139118	0.0130598252179176	0.213646398073223
HIGD1A	0.664355788344683	4.23115292209443	3.96690280582255	0.000321503128169285	0.0134470764631681	0.179107694733594
C7orf50	0.456707951314064	4.48462066849607	3.95727547240003	0.000330715661915126	0.0136182129893323	0.173827320369792
GPR98	0.483520295364843	5.35099144842558	3.9638356435774	0.000324410682198851	0.0134470764631681	0.168464427782792
HEXIM1	0.535299917140645	4.5134158338368	3.96337463486803	0.000324849908201137	0.0134470764631681	0.161403239716321
SHC1	0.433067403675383	4.16773777910531	3.95548720310681	0.000332454954619117	0.01361853238583	0.156775484009688
GRM2	-0.323918303073942	5.48527565969954	-3.94602627996737	0.000341805946956561	0.0138428374762305	0.153823665260585
ST13	0.440136468878323	6.02538038522696	3.9409105294361	0.000346968363750805	0.0139223858904995	0.144376228644855
PIP5K1C	0.331476711780878	5.91742014175527	3.94462667308897	0.000343210846518112	0.0138428374762305	0.143467819777055
MURC	-0.50729682447591	4.00059947816582	-3.94892599535136	0.000338913051287656	0.0138111458465151	0.138828738651227
ATPIF1	0.414731972052933	4.58038592908641	3.93328390950079	0.000354805675986006	0.0140936699072219	0.10396091563076
C5orf56	-0.543214027690178	5.40493837927051	-3.93918815451602	0.000348723460957202	0.0139223858904995	0.102313691240095
FASTK	0.611131948532925	3.56043196211599	3.92774224408769	0.000360608192655198	0.0142267800525828	0.0989273986093764
BCAS2	-0.672838171887678	3.06983082528288	-3.92663889577959	0.000361774445075214	0.0142267800525828	0.0718674251971514
PCNT	-0.286928550257374	9.7912518306126	-3.92350518778828	0.000365106854065576	0.0142863950608246	0.0634240902482484
EFR3A	0.330575152681621	7.15433230060582	3.91997080261308	0.000368901173902869	0.0143077275317187	0.0593112921914907
SREK1IP1	0.348130982921522	6.02783021670783	3.91466738463974	0.000374666665793616	0.0143744064705697	0.0584192291496413
MORF4L1	0.326118739553346	7.53266739793223	3.91538321335109	0.00037388338399231	0.0143744064705697	0.0579064413489423
EEA1	0.309558830589456	7.91707631334779	3.91961027855387	0.000369290360958537	0.0143077275317187	0.0497408129219563
SMYD2	-0.300900306634631	5.96114555553425	-3.90052357088725	0.000390474518320725	0.0148361453458575	0.0286790982943792
PGM3	-0.369865786121019	5.18228570810219	-3.9068637501026	0.000383309820638536	0.0146346200937965	0.0238577990652455
NDUFA10	-0.241796836943075	8.38750981613558	-3.89528206329931	0.00039649580678674	0.0149924976941236	-0.000353878566780708
ITPK1	0.333465625846132	5.84285988888258	3.8768393282806	0.000418408049284781	0.0155225439038906	-0.0266627999028834
SOCS6	0.451193537514106	4.32252283580723	3.88490263813366	0.000408686799961102	0.0153795295774836	-0.0279953592708777
OTUD7B	-0.34336216276149	5.62029562458252	-3.87840498711892	0.000416503058701608	0.0155225439038906	-0.0283809372945534
PDCD4	0.284723888048575	5.93266500007918	3.88136685699514	0.000412922271423513	0.0154649222130759	-0.0362319403238942
ENO1	0.540931630676849	4.92162482509815	3.87392820406402	0.000421972638034049	0.0155812901321023	-0.0745557403536585
SLC11A2	-0.300419831011047	5.54034951278858	-3.86138119256124	0.000437676541664893	0.016085635514927	-0.0917260241061202
TPM4	0.284698101740511	6.32309958588727	3.85493688830718	0.000445961398227158	0.0162692009289857	-0.112600952750804
DNAJC5G	-0.426362863015603	4.1170821355432	-3.85428468252205	0.000446808315405075	0.0162692009289857	-0.11712908599694
FYN	0.255989473886182	5.38315485021137	3.84630226507488	0.000457301171665714	0.0164985032805084	-0.117255187611326
CSNK2A1	0.259705114228516	5.81325081167562	3.84941076512067	0.000453186928602758	0.0164254156380677	-0.134478961236868
CPSF4	-0.487221623336327	3.66669027955764	-3.83695735840623	0.000469889089314426	0.0167985349429907	-0.140582245176526
RELN	0.625214845463225	6.10551054647419	3.84283439983834	0.000461933838153561	0.0165895417218162	-0.147254529202367
AMFR	0.414977065511798	4.44211693581977	3.82792182720808	0.000482379657570954	0.017167040754731	-0.169987738589397
NEUROD2	0.584604705574268	3.7952115174967	3.81328885310656	0.000503294244012692	0.0174199597866271	-0.193128490614431
KIAA1671	-0.196323093625273	7.39767380633645	-3.82538090691315	0.000485949828328558	0.0172161954946131	-0.196665476104615
HBP1	-0.373432475083181	5.45592949917418	-3.81637136488195	0.000498816618770826	0.0173592597638608	-0.197966115863085
PPIG	0.221393857701825	8.84072685013567	3.82240252733278	0.000490167299576791	0.0172605006729638	-0.200129842752621
UBE2Z	-0.236589716635161	5.63822172651299	-3.82140370610718	0.000491589593228721	0.0172605006729638	-0.209411662054026
MALSU1	-0.635876581090098	3.41911483974382	-3.81970001643864	0.000494024842819136	0.0172689128389889	-0.210077053208373
CACNB3	0.306690368484929	4.8981766688122	3.81212800095218	0.000504990569783977	0.0174199597866271	-0.215398236976346
EFCAB14	-0.293960737942763	5.30845504991755	-3.80865618461171	0.000510097006716058	0.0174953282598723	-0.238881810353653
FKBP1A	0.440781310679643	4.62183714192447	3.80762430629222	0.000511624348349731	0.0174953282598723	-0.251053808199926
ZCCHC9	0.305968874794914	5.58277656783213	3.79754270885854	0.000526781890563844	0.0178583602124338	-0.253328106279696
PGPEP1	-0.299777342366887	5.99248719699851	-3.79821102076731	0.00052576376240628	0.0178583602124338	-0.256635742128884
SLC36A4	-0.313910833532223	5.68540553205782	-3.79120190618936	0.00053653724687552	0.018002465605729	-0.267130591226936
ATXN1L	-0.449050873206571	4.7742633849123	-3.79032538392936	0.000537899480908621	0.018002465605729	-0.272627983129968
EPB41L1	0.249774565316737	7.57651366324438	3.79521443046716	0.000530343814866819	0.017901948943895	-0.277369846678126
TMEM260	-0.2396698830939	5.13014976903251	-3.77036575293675	0.000569842352813097	0.0188067942439531	-0.299420615116113
CTSL	0.465950457524541	4.76898068095722	3.78435042263192	0.000547275087934337	0.0182386379940829	-0.299774350707324
C19orf47	-0.568673183810166	4.38674934968165	-3.78200769295318	0.000550994235637856	0.0182851040645221	-0.330561695451959
ANKRD30BL	-0.413910767222476	10.1901018776247	-3.76311208779495	0.000581900141227313	0.0188067942439531	-0.335675299130214
NCOA4	0.339248686629023	5.26068920828458	3.76634807587769	0.000576490725086219	0.0188067942439531	-0.336485154216525
