logFC	AveExpr	t	P.Value	adj.P.Val	B
TRIM3	-0.776694446100054	4.97400273142929	-5.96189394774903	2.22106622343126e-06	0.000720566822747211	4.91539222514714
AHNAK2	1.29208099650066	3.6561145470947	5.92731069389473	2.43502865642288e-06	0.000720566822747211	4.82826520629254
MTRNR2L5	0.974839399297195	2.18987551822897	5.91854482243475	2.49249781533692e-06	0.000720566822747211	4.80617925266127
SRRM4	0.782642243711914	3.56348404797245	5.91965004468863	2.48517708586867e-06	0.000720566822747211	4.80101485189376
ZNF800	1.10434372396095	4.57623999426572	5.89835834427363	2.6301104640612e-06	0.000720566822747211	4.75520858583792
HGSNAT	-0.948413160855892	4.96193404480118	-5.87872750771888	2.77130041369457e-06	0.000720566822747211	4.70575898058108
CNRIP1	1.25083746474877	3.29432243561303	5.87842373889164	2.77354435237572e-06	0.000720566822747211	4.70339719550745
EPN2	-0.477411306679116	8.44132805072222	-5.75285796451032	3.87777303322937e-06	0.00096869753272403	4.38797322942102
HEXIM1	0.845991894278789	3.27214087590971	5.73097200121449	4.11149461152477e-06	0.000988136902687849	4.32978100340847
SLC7A6OS	0.521128139281528	6.04917198566442	5.71456017070795	4.29604373519098e-06	0.000988136902687849	4.29071174304812
AKR1C1	-2.26123298877461	6.40387462775262	-5.70460792525139	4.41200464633527e-06	0.000988136902687849	4.26365995802305
WDR66	1.29199117054748	3.9744663698744	5.67935431627658	4.72063082858123e-06	0.00102201657438784	4.19944779364958
FBN1	-0.609075258011579	7.0086953787972	-5.63404378660416	5.33002239223769e-06	0.00110681745281958	4.08659650856641
GALC	-0.537070008073597	5.151396913948	-5.62115106272851	5.51750218486331e-06	0.00110681745281958	4.04849024056047
METTL22	-0.876299327729237	4.13568921263564	-5.59893612094254	5.8562773974411e-06	0.00110681745281958	3.99682129395093
ZNF317	0.946507500203087	4.96010348007755	5.59522226965247	5.91492549842874e-06	0.00110681745281958	3.98748816977997
XPO5	0.680130395347881	5.06269530530025	5.5921196881549	5.96437426461668e-06	0.00110681745281958	3.96921469425327
KLHL24	-0.402248942932209	6.86783807096055	-5.5544502322963	6.59905935873337e-06	0.00117464265316732	3.88645162784393
QPRT	1.413828560257	2.57149361519128	5.54926638116855	6.69157477554904e-06	0.00117464265316732	3.87010081566816
NGLY1	1.10292512394	4.78628736755928	5.53499374153487	6.95310548721568e-06	0.00118843210893331	3.83706078620463
DIP2C	-0.382972994036259	7.71513382320881	-5.46923535933378	8.29759826208305e-06	0.00137360308457858	3.66945347060253
CCDC130	-0.685332891622865	5.59195708171344	-5.46205429007713	8.45944932765871e-06	0.00137360308457858	3.6490537097179
TUBGCP2	-0.983029019608347	5.2637717704944	-5.43942894106275	8.99047139852633e-06	0.00139115278396787	3.58291237947717
ZNHIT1	-0.487462744996806	4.51204069658592	-5.43046212935888	9.21009541349014e-06	0.00139115278396787	3.57343725736246
SRFBP1	0.59692780437306	5.99519346425685	5.43257018314273	9.15798220335441e-06	0.00139115278396787	3.5722723305367
ITGA9	-0.80891331697502	4.27562896131766	-5.39488770602799	1.01359424334546e-05	0.00149620332057472	3.48363988885146
MOB1A	-0.750671374201805	4.28086212577093	-5.37944906189211	1.05663572692625e-05	0.00152507756586356	3.44503272527893
TMEM184B	-0.704219960329038	4.89597005354707	-5.34559115002931	1.15757650388951e-05	0.00163444769407877	3.35232997467505
GABRG2	-1.35954477226345	3.62319669848196	-5.32255857911961	1.23173262763834e-05	0.00170214966308746	3.29488703708078
GPR135	0.856336489790477	4.23933295599157	5.27644016084914	1.39488427314576e-05	0.00186593679414652	3.17744382062676
STRN4	-0.511866357285696	5.08439802393586	-5.27108170911919	1.41519741911051e-05	0.00186593679414652	3.16107463340198
RSRC1	-0.50744492796501	6.14737874884718	-5.26555986516043	1.4364409500743e-05	0.00186593679414652	3.14759230475945
NEK5	1.29820584889154	3.17240652932947	5.20128823863695	1.70857969992762e-05	0.00217592650020193	2.97490834006369
SNX14	0.723680836169276	5.22163354343952	5.17311581956034	1.84365250700528e-05	0.00222664237298674	2.91236298864302
SORCS2	0.580862332732225	5.94833275063756	5.16725593513135	1.87306717663424e-05	0.00222664237298674	2.9088943063118
CENPO	0.874835957183929	1.85179857166939	5.1688639200797	1.86494905820537e-05	0.00222664237298674	2.89843774267398
C3orf58	-0.879286397362219	5.12778686048012	-5.1593886722062	1.91330014701657e-05	0.00222664237298674	2.88562281908975
CAMK2B	-0.589884097583382	4.17450826268818	-5.15467655103735	1.937811865492e-05	0.00222664237298674	2.87313433994945
HTRA1	-0.742501342362313	5.86738240818405	-5.14749484548577	1.97577738296824e-05	0.00222664237298674	2.85298279498337
PKM	0.558017723357528	6.55261996249207	5.14514152729605	1.98837964023451e-05	0.00222664237298674	2.85208587018486
ADCY6	-1.08521349259287	4.76636778373354	-5.12863971070964	2.07904309546013e-05	0.00228870930593449	2.79968446742682
NUB1	0.470991693179269	6.18878292841169	5.11583102700751	2.15226498294085e-05	0.00232982684403347	2.77329195869045
HMG20A	-0.596828160590365	6.39721491905544	-5.07588986277438	2.39761688302704e-05	0.0025267471857397	2.67186021256934
BCAS3	0.660560893414738	5.80159381794882	5.07367985873756	2.41198345674921e-05	0.0025267471857397	2.64665249290864
NUDT9	0.921197181685157	3.95868597730593	5.03780298775304	2.65765382687131e-05	0.00270831858713052	2.56795338523506
DHX30	-0.574080796984864	5.58062567828786	-5.03626825716795	2.66870499732645e-05	0.00270831858713052	2.56650398798423
CCNL2	-0.435397297048298	7.70507412191175	-5.01741326524669	2.80829123939989e-05	0.00280613101536959	2.50318280372948
SNRPA1	-0.596975498170732	4.02310510543674	-4.98831643243389	3.03818576427549e-05	0.00298985099075292	2.43729390418936
TANC1	0.385186404545683	7.45175102388217	4.94973815301407	3.37230502966144e-05	0.00317106492089275	2.3446174992594
GPHN	-0.605482615036086	6.56012129863244	-4.94508581736941	3.41500693190597e-05	0.00317106492089275	2.31563790374901
COMMD2	0.915380668903818	4.23829981085819	4.94164938539934	3.44689561633248e-05	0.00317106492089275	2.31441499913947
GTPBP2	-0.687801772804722	4.77422774603703	-4.9382883062365	3.4783732749484e-05	0.00317106492089275	2.30923493084491
TRAPPC12	-0.429594277467122	5.86226087649353	-4.93932132643095	3.46866819081319e-05	0.00317106492089275	2.30440376766427
RPS25	0.622445821741685	5.29427781961631	4.93438730988894	3.51526827258319e-05	0.00317106492089275	2.2908429912832
MTFR1L	-0.666410334137697	4.90625401452343	-4.91807180175877	3.67386909649657e-05	0.00326873695640345	2.26344074506206
APOL6	1.37483625550761	4.68305889983567	4.90706330432094	3.78490611005395e-05	0.00332202232227032	2.21902886934829
CUL1	0.579200614843798	5.72393282798897	4.87896686915545	4.0837537842691e-05	0.00350613924399626	2.15800615511305
SV2B	-0.857117468360166	5.00518655136936	-4.87726083384968	4.10264176356761e-05	0.00350613924399626	2.15541172690922
PRMT3	0.64034961333699	3.74676384058846	4.8540543875589	4.36841078623339e-05	0.00363754205853665	2.12407438060531
UBE2K	-0.558616427908214	5.94723550966687	-4.86456074543493	4.24602031373395e-05	0.00358154570619507	2.11498325594032
DDRGK1	0.640278700206059	6.38785345493765	4.84165936932317	4.51734398081267e-05	0.00366751864442228	2.07616563287877
FAM171A1	0.787816000536144	5.72421608804488	4.84412766554547	4.48728678105251e-05	0.00366751864442228	2.0659394144804
HNRNPF	1.00454616085831	4.29477877990397	4.81976128126868	4.79296925256983e-05	0.0038432512710421	2.01281759337615
ATL2	-0.653421490469381	4.13150410541413	-4.78526652900606	5.26161205245936e-05	0.00416758174155166	1.9191197709395
ZNF641	-0.555096832016179	4.65029731775309	-4.77718586800406	5.37785173696213e-05	0.00420833096765892	1.90837305342298
NAA25	-0.457958595102864	7.08113577174749	-4.76717821058786	5.5253709136391e-05	0.00427229572429595	1.86713443456723
C5orf30	0.942815912038804	3.92192704578118	4.76227921223014	5.59905110665178e-05	0.00427833375737686	1.86240626441527
PYCR2	0.73234244178174	4.27981641799554	4.75038043818664	5.78211612989998e-05	0.00436684235624423	1.83181017979186
RPL23	-0.669605710874774	4.39354917148085	-4.73674627770209	5.9992350763202e-05	0.0044518073018441	1.81006509933521
C1orf198	0.578707785244499	6.06706434949458	4.73373953825873	6.04820057883462e-05	0.0044518073018441	1.80348008072678
GIGYF1	-0.688758830768903	7.10303252239902	-4.72234982861807	6.23732816732584e-05	0.0044518073018441	1.76395163479001
CELF2	-0.691477220223285	6.31507461613395	-4.72794593435354	6.14367806350063e-05	0.0044518073018441	1.75995356361502
IKBKB	0.653173107183952	5.94311808883134	4.72329932773404	6.22133869853878e-05	0.0044518073018441	1.75649958046551
CRY2	-0.708111888380607	4.54754420235392	-4.70945970519126	6.45849596655857e-05	0.00445595551282192	1.74259585150052
B2M	0.848998122329493	4.1931581549377	4.71005575125779	6.44809866177335e-05	0.00445595551282192	1.72299062810105
TDRD6	0.929993656784402	4.20752679255083	4.70133036888919	6.60198292516688e-05	0.00446665407280822	1.72110596341553
TRPV5	-0.992291658728049	3.11451904164215	-4.70930887662727	6.46112963888129e-05	0.00445595551282192	1.71016359656143
SYNJ2BP	-1.0998016011906	2.77197206737047	-4.70609157759939	6.51756387556709e-05	0.00445595551282192	1.69850968405836
PMP2	0.734125273652274	6.53694238638498	4.67766403399146	7.0380582849337e-05	0.00471259675882932	1.63607393037294
CCDC174	-0.447079208799305	6.84977843258027	-4.66804870643584	7.22332819739398e-05	0.00478729761653815	1.62738163887301
GPRC5B	0.335420124148304	8.5398448321926	4.65855571628575	7.41100872635639e-05	0.00486207087653382	1.61825414956588
PLCG1	-0.377203625945817	7.82179301594911	-4.63562086450793	7.88473607865342e-05	0.00506088540506327	1.58092425358112
ADARB2	1.12330216958927	5.10275853616094	4.65280310631128	7.52709700346188e-05	0.00488884950374849	1.57948783127745
C1orf123	-0.497367620743016	5.56105035263604	-4.62556679473309	8.10180567266579e-05	0.00509617155596068	1.51872763835131
COPS8	1.19371281449695	3.44285028889073	4.6326712748277	7.94781079778989e-05	0.00506088540506327	1.51710940246724
NCOA3	0.846870771799587	5.4053889349982	4.62291011771996	8.16015152917491e-05	0.00509617155596068	1.50846353692688
GALNT1	1.0621299345373	3.73401299518645	4.617260829233	8.28561589435291e-05	0.00512524526036401	1.47701370492103
LZTR1	-0.883846441836164	4.33651924596052	-4.58918524231856	8.9382190039897e-05	0.0054767672104635	1.43117347576659
ADAP1	-0.901420372318845	4.03995919020486	-4.57705610895717	9.23575195032374e-05	0.00558696959566194	1.39378158419206
HDAC1	0.399635734671623	6.25851640297426	4.57488220587274	9.29011110595057e-05	0.00558696959566194	1.38526800814977
KIAA1033	-0.348768053346258	6.00348962494451	-4.52782760583878	0.000105479653525273	0.00620679301772861	1.2892071880103
CYP20A1	0.488664661834622	5.05111725441873	4.53182143332232	0.000104349258487105	0.00620679301772861	1.28378503063712
TRAPPC11	-0.590632458736284	5.02667023769105	-4.52574291924486	0.000106074522704831	0.00620679301772861	1.26363886353729
DYSF	0.38779305617543	5.63080020405785	4.49663199293523	0.00011473842902977	0.00665380443346747	1.18588659095643
FXR1	0.362716496504809	7.53280043524614	4.47404788731895	0.000121941280296039	0.00688418676408359	1.15168584855325
TUB	-1.07810616340649	4.56295694650855	-4.48412684282788	0.000118672851974377	0.0067612295927507	1.14200630016958
ZFP82	0.699154069309417	4.5160785552831	4.48474322547607	0.000118475818748675	0.0067612295927507	1.1389108966802
BSN	-0.767724934085123	4.40292700148716	-4.47002619473598	0.000123270270743673	0.00688418676408359	1.11291080144944
C1orf35	-0.664945992349128	5.81124097013813	-4.46653138668697	0.000124436828789332	0.00688418676408359	1.10421017848988
SOX12	0.956331315748921	4.44365521388085	4.45532940647937	0.000128250438561065	0.00688418676408359	1.08721916940138
POGK	0.438637032821	6.33230601592979	4.46051214735545	0.000126471803072647	0.00688418676408359	1.08199154276867
ZNF644	0.5413252396825	6.32679632445911	4.45612064540063	0.000127977299364583	0.00688418676408359	1.07247955416201
GPR17	-1.36468421005339	3.48016863341393	-4.4604043919479	0.000126508532430346	0.00688418676408359	1.07044727867239
CABLES1	-1.03868481141369	4.5760232701796	-4.44884937724477	0.000130509271774342	0.00689152618027929	1.05496186621398
ANKRD30BL	-0.865882191454518	10.2726361908996	-4.44890287372193	0.000130490462970169	0.00689152618027929	1.04367968772153
MAPK1	0.506936669543334	6.29251056107578	4.43729943654828	0.000134633796708042	0.00705198798079622	1.03679817936264
XRCC5	0.367488484966601	6.1086773613068	4.42481243430449	0.00013923864358807	0.00719860210134026	1.01354474626118
DCUN1D2	0.470582574278333	4.2514890755649	4.42233429682255	0.00014017093456258	0.00719860210134026	1.009812666844
MAST4	-0.461521318791454	6.08350950619374	-4.4181291302044	0.000141767144639714	0.00719860210134026	1.00572625246637
MAL	0.629926991338893	3.7722948916252	4.41786968259182	0.000141866215392079	0.00719860210134026	1.00240462933707
WDR89	0.904845126035865	4.03863675634012	4.39339331655466	0.000151528308632189	0.00762927414392302	0.916946473954441
IRAK4	0.639632855545458	3.68218506407204	4.38176432447457	0.000156344947653433	0.00769288208340185	0.895595758687716
SOAT1	1.11579994542923	3.75227419187324	4.3872441599493	0.000154056608062563	0.00769288208340185	0.895230975687167
CDC34	-1.0967953416396	3.05897140315493	-4.38355895058661	0.000155591835913128	0.00769288208340185	0.878755062208456
AATK	-0.716966319236311	7.90556079509404	-4.3777872324476	0.000158026837500769	0.00771717525990597	0.874111293467126
CUEDC1	-0.560751714592734	5.70651723378034	-4.37171596010341	0.000160629013576633	0.00778571226253905	0.856170484893047
IFT172	-0.365488946230573	6.8100590474059	-4.35184562209411	0.000169446272467393	0.00809230543879206	0.836632536137928
NKAIN2	-1.08589895391636	4.13990575875089	-4.35708041167814	0.000167077874081371	0.00803830216413707	0.833896693472955
SMARCAL1	-0.343751064920874	4.03195709440916	-4.3329861567094	0.000178258200635075	0.00828312409545082	0.808416964258952
ZRANB1	-0.488602429852101	5.86091806039829	-4.34631028693667	0.000171986858669071	0.00815368355515046	0.801731757471557
NPDC1	-0.967663100725264	3.92036073118593	-4.33711808105945	0.000176289538514978	0.00828312409545082	0.766330302943709
ZBTB18	-0.639454043960588	5.53776268458127	-4.33239196461137	0.000178543090587085	0.00828312409545082	0.759863301600469
SPATS2	0.433450187016905	4.06196255894545	4.32381085473589	0.000182708033989055	0.00841623177843201	0.73310625049183
DIS3	0.562861453524598	5.94431663367803	4.31829773478368	0.000185434539274731	0.00842235896915649	0.725500496717394
ALDH3A2	1.00047128041793	4.74691871255586	4.32066839130576	0.000184257229043803	0.00842235896915649	0.72518677063064
FMNL2	0.342819108642034	11.5089462306277	4.29904009611813	0.00019527850719919	0.00867555013873613	0.724536351476764
ZBTB8B	-0.627820238878734	4.62309796803733	-4.29859026271756	0.000195514530988088	0.00867555013873613	0.687611876637066
UBE3D	0.889897018650755	3.69450753991711	4.30592745336053	0.000191699809235806	0.00864646014574001	0.684450773437617
BAG2	0.845253035588247	4.03169784883826	4.29699858215562	0.000196351943093797	0.00867555013873613	0.656076809565576
DKFZP761K2322	0.737573577499765	6.4234452438761	4.2735686094807	0.000209097799502463	0.00917628518762497	0.649890593282477
RBM4	-0.54377445717326	4.45347367044465	-4.26249182019385	0.000215405412727044	0.00928369700531655	0.598497476785554
ABCA2	-0.469561457551815	10.098520616681	-4.26884073382524	0.000211767380114649	0.00923106801238016	0.584654252456751
RRP1B	0.535303957442501	5.78220968913266	4.24980592239054	0.000222860913950782	0.00928369700531655	0.581358494094016
RRP36	-0.536595996604089	4.001015283827	-4.24960629703535	0.000222980251397903	0.00928369700531655	0.579377715889866
ZNF234	0.487405495728077	5.10777487261548	4.25026941287802	0.000222584079706951	0.00928369700531655	0.566618487803437
LCA5	0.768836358119803	4.77120944778769	4.26103591975057	0.000216248347665741	0.00928369700531655	0.560648561581194
ATP6V1A	-0.991223227370034	5.02228609592731	-4.25136143436522	0.000221933180108724	0.00928369700531655	0.551088940631725
SPCS1	1.04913888832131	2.56942631825708	4.24972914389782	0.000222906805195446	0.00928369700531655	0.550063858484956
GOLGA8A	-0.484344015753094	5.85081123418359	-4.2324173130504	0.000233496601771112	0.00952045038083078	0.525465311271227
ZNF276	-0.565655421647462	8.3934295732068	-4.23492418940124	0.000231932856197757	0.00952045038083078	0.513707898594214
RPL21	-0.569929597132315	5.52297039265441	-4.23211342632943	0.000233686868266558	0.00952045038083078	0.510054261666625
UNC80	-0.582671066649987	7.04185480216057	-4.22844511567261	0.000235995767715744	0.00952045038083078	0.50726395213828
CEP120	0.559464771663671	4.72359350979432	4.2287817240132	0.000235782963666874	0.00952045038083078	0.49005743345671
ZNF551	-0.712829766649819	5.75112490773651	-4.22305275111324	0.000239430834339462	0.00959636278643888	0.474183011228388
UCK2	1.31506443359701	3.47798568444968	4.21984292609279	0.000241498998538543	0.00959636278643888	0.460218444291705
IRF2BP2	0.379667992328063	6.68845509510665	4.20633515788533	0.0002503976805409	0.00983372166465572	0.452915270245237
VAMP4	0.606137572462186	5.38505965530724	4.21859164108974	0.000242310007232637	0.00959636278643888	0.451092818486865
RPS24	0.351343342157886	6.5813668369965	4.20494534761408	0.000251331454400747	0.00983372166465572	0.435507500857809
ARRDC2	0.747428499619815	4.55757434260469	4.19931688560028	0.000255148384785601	0.00992328598312861	0.432671025974901
CCDC127	0.580840795892776	3.9660152573202	4.18336481171289	0.000266280322989436	0.0102945874870023	0.396614076035458
PLEKHA6	-0.640629935951833	5.22908543522884	-4.17647219772944	0.000271237475007635	0.0104241857998496	0.391419769415728
FLT1	1.10663613135071	2.56298377324422	4.16518123562015	0.000279555626537717	0.0106806693786028	0.347706767733721
RPS6KB1	0.368635028702576	5.91306113579624	4.15867418875585	0.000284463357382516	0.0107464284430454	0.342173138722525
SNX2	0.972774240142034	3.95918064451435	4.15767424954758	0.0002852250344782	0.0107464284430454	0.315693777197375
H2AFV	0.71351551514429	4.87601087576606	4.15634521274815	0.000286240511262024	0.0107464284430454	0.297389148234951
KIAA1958	0.409790743827288	6.99536159515215	4.13233486137662	0.000305213176082198	0.0113277690208793	0.280392101006192
STX6	0.529896143560308	6.09581281538062	4.13685103165615	0.000301552176057804	0.0112562148476749	0.265170206165053
UBR4	-0.304223088065253	8.54599380359523	-4.12655822887899	0.000309959966549422	0.0114385794473778	0.258288308457688
NRDE2	-0.393302731018074	7.17179031565676	-4.11645753086979	0.000318435638836435	0.0116849687810319	0.223330340993066
PLEKHH1	-0.365250939987326	10.8626092023772	-4.10850567011651	0.000325268710894178	0.0118023479176407	0.197094539184227
TRAF4	-0.872029385100443	3.990092838539	-4.10949675446642	0.000324409239213605	0.0118023479176407	0.188490377891692
FKBP8	-0.642175206727199	4.24669098036679	-4.0876098058735	0.000343921689321785	0.0122734690777198	0.159124642652038
KLC1	-0.746533092664754	5.41540881988475	-4.09515261258192	0.000337069888344618	0.0120954084243	0.154187762678413
PTPN2	0.669870347103295	5.61728705430307	4.09656298090604	0.000335803748391657	0.0120954084243	0.147601160556808
CA11	1.38570902751493	3.97376811520748	4.08254197206671	0.00034860220568981	0.0123566685489357	0.126443418377765
CDH26	0.708303805358265	3.90329860104072	4.08045781629643	0.000350545251958172	0.0123566685489357	0.111796058367474
SERPINE2	-0.729980786213746	5.97550696530248	-4.07376777426898	0.000356854768836926	0.0124611382989023	0.110493729746968
ZNF677	-0.668038261186494	3.88051639880243	-4.07894690747469	0.000351960536035891	0.0123566685489357	0.109819871218304
POU6F1	0.593020307965069	4.25142081121667	4.05637213619094	0.000373789692955	0.0129826954852552	0.102501846642138
ZNF783	-0.626995236067296	5.31582097666329	-4.05196561279742	0.000378203739303619	0.013066134504133	0.0577865047232171
MICU2	0.645021071553067	4.5337426912827	4.04763065752138	0.000382596198733719	0.0131479487342619	0.0576339455999513
MDGA1	0.907372206460658	3.91732412209611	4.03801958137446	0.000392514794015818	0.0133475580478154	0.0477372486349701
RNF40	-0.638747203277099	6.13699047961783	-4.0384475956703	0.000392067744535014	0.0133475580478154	0.0195428946473806
MAP3K10	0.605264494456758	4.14478890416565	4.0219314936163	0.000409687406682588	0.0135796486007467	0.00589752204544691
PHLDB1	-0.499219673715736	10.3337475810893	-4.03205844377849	0.000398793482363951	0.013490435770593	0.00143554226837583
MTIF3	0.625684710553486	4.32599034613033	4.02808080487372	0.000403037925431119	0.0135633747444307	-0.00403034285296844
ELFN2	-1.09318219868248	4.28876161218817	-4.02463278084992	0.000406753203323856	0.0135796486007467	-0.0149564206592316
KIAA0196	-0.423291839586494	5.10680652750454	-4.00204920915965	0.000431934685598765	0.0139109719185002	-0.0196046080415977
NCALD	-0.542368187784707	4.45289198311122	-4.02183384829626	0.000409793860776958	0.0135796486007467	-0.0200894572787194
IRF3	0.517486017303895	4.85911651834906	4.00962056553238	0.000423325913364413	0.0138863727641508	-0.0285280853741714
BCAS1	-0.397853073218019	9.31483620063327	-4.01324104567364	0.000419269270460433	0.0138231163027437	-0.0568484183008415
WWC2	0.475824095993512	5.87162880135647	4.0056021874709	0.000427873636750569	0.0138959521260123	-0.0660005859168731
CREBRF	0.300484036868235	7.75177347107935	4.00558173220013	0.000427896909192064	0.0138959521260123	-0.0669786342624086
MOBP	-0.331063167455308	10.9415304670229	-3.99559508424407	0.000439409010644778	0.0139900074712639	-0.068177365738582
VCP	-0.401581571177767	5.85617524541055	-3.99804010447652	0.000436562649640914	0.0139678542335849	-0.0731441664949175
CRTC2	0.804888016820406	3.73342394000419	4.00143287402938	0.000432643006549197	0.0139109719185002	-0.087018646636337
ZNF70	0.544923097342108	5.14951162254376	3.98868682052277	0.000447550297737145	0.0141797033356232	-0.10724937889655
EIF4E3	-0.563129450146403	4.67483072561106	-3.98599668844744	0.000450760570799357	0.0142120869288438	-0.11822506467927
UBR7	0.974823410793599	4.41716596092171	3.98050699005701	0.000457382156500659	0.0143511937510714	-0.127097396934311
DDX55	-0.313250631899666	7.03590830368512	-3.97002702884254	0.000470289669103038	0.0146149827790633	-0.136126558594509
TK2	-0.530915706281014	5.86390859069919	-3.97505278310176	0.000464055664992232	0.0144905843467526	-0.167160698407405
QRICH2	1.07673518030405	3.7834551043119	3.95914519003652	0.000484071196920431	0.0148641714480225	-0.170983060206969
ARPP21	-0.479623880813994	6.62032895170093	-3.95180061042071	0.000493596545409581	0.0150512186029823	-0.180141166145416
MPLKIP	-0.454569993123781	5.31625105341405	-3.95848699714748	0.000484917397119949	0.0148641714480225	-0.18702910122105
PEX13	-0.538519046288916	4.64703686171337	-3.94672066648519	0.000500292386964899	0.0151134839690094	-0.187249871832866
TYW1	-0.890745522145284	6.78357468804921	-3.95828772262495	0.000485173879442766	0.0148641714480225	-0.195924038718168
ASXL2	0.357525340834638	6.72194333851585	3.937835019058	0.000512219804518156	0.0152608606896579	-0.206901129496684
SUFU	0.993697303470617	3.0619141784866	3.9485962831623	0.000497809815809891	0.0151087605312395	-0.207071803543443
FAM175B	0.611818261378871	3.28113974884054	3.92712677166957	0.000526965455057875	0.0156284960301411	-0.21580214323216
ZNFX1	0.311716583533151	5.95809610360688	3.92233291570376	0.000533701165846594	0.0156854108495461	-0.23065861796846
FGF2	1.04558455790344	3.88366588104903	3.94064220494588	0.00050842176639094	0.0152175086299961	-0.231417415699796
RMDN2	-0.751722462409037	3.98613151657389	-3.94433199420813	0.000503471663051552	0.0151391132014807	-0.23476815997346
KALRN	-0.613944965833266	6.75977880380988	-3.92232347166326	0.000533714518514195	0.0156854108495461	-0.265314229052649
CCDC125	0.539932875255191	4.7975326831033	3.92030666903724	0.00053657355061955	0.0156984018525855	-0.287485364195512
RALGAPB	0.283562896692028	6.44713128727562	3.90821159593348	0.000554037916378925	0.0161366648739063	-0.321850401987286
DAAM1	-0.44021608561717	6.50523336684991	-3.88946546272036	0.000582214497037851	0.0168226019010465	-0.328747238484026
NRXN1	-0.714268437954323	7.54737087379363	-3.88467170047142	0.000589642767623874	0.0168710562806919	-0.3506777463207
RIF1	0.270859828455024	8.93141627868603	3.88910547494843	0.000582769118973898	0.0168226019010465	-0.359344304016092
PTRH2	0.977501340547324	3.34006183926222	3.88660224397011	0.000586640134628963	0.0168594144885625	-0.360298484652523
APOL2	0.85202474446539	3.61082664199472	3.88212927276529	0.00059362010316781	0.0169103621494514	-0.368147816255815
PCDHB11	1.03183156625252	3.11805492804506	3.87340965645449	0.000607461942586394	0.0172291061882036	-0.378808223512321
POLR3H	0.400169422211205	4.51285579247496	3.85310802399329	0.000640927961051815	0.0177898594317587	-0.395360086326983
ZNF107	0.643921598283668	4.81945049374882	3.86854425761235	0.000615322591150283	0.0173761749109613	-0.396640360706473
KCNMA1	-0.519663724827128	6.43368992530989	-3.86355570440712	0.000623485801175535	0.0175304773966887	-0.410757540528843
FGFR3	-0.893752436820742	5.31141974053686	-3.83948806139129	0.000664386175276392	0.0181281290385969	-0.441019796590967
ACOX3	-0.65929690562732	3.59056836619337	-3.86121276357507	0.000627356332395062	0.0175632731849393	-0.442488088414715
CDH13	0.639260681228063	4.66049876441455	3.84417669043629	0.000656217281220593	0.0179836761245897	-0.453301078344642
NME7	0.386287669546712	5.63853527551012	3.85618240564121	0.000635746256200134	0.0177217679571668	-0.45780691579967
MTX3	-0.421080626834953	5.02289219628992	-3.84529440950591	0.000654284486028861	0.0179836761245897	-0.463541374394596
AP2A1	-0.396072240181684	5.09022864906471	-3.83795969705299	0.000667070491181627	0.0181281290385969	-0.464066058889374
RNASEH2C	0.657725768734224	3.82996965107189	3.84536274822207	0.000654166493781237	0.0179836761245897	-0.475701480401935
NEO1	0.418571754114622	6.97164331557312	3.8297289034692	0.000681710300775762	0.0183066042958161	-0.490374955319645
