logFC	AveExpr	t	P.Value	adj.P.Val	B
PRSS50	0.101942911497068	0.623767652358578	4.89233838976086	1.49797596589646e-06	0.00120894544531876	3.55653140216226
SLC25A33	-0.073744123151536	3.9120336127496	-4.81318727658903	2.17946856118769e-06	0.0016709985458626	3.19674853362579
BOK	0.0858037227053164	4.59584298019044	4.76449799383492	2.73814185546355e-06	0.00196927771462317	2.97762440183131
GNG12	0.0883751403285614	3.23787325409841	4.75777601519666	2.82536257478216e-06	0.00196927771462317	2.93623672320184
CEP295NL	0.0851169686115072	2.57565058306287	4.7337067462664	3.16015956531628e-06	0.00210686464237217	2.84157322012754
LIPH	-0.116780423777981	0.907433674957965	-4.70196502656741	3.66050568772481e-06	0.00231379219610116	2.69435246593623
TAS2R10	-0.0261403280356115	0.116009101754177	-4.6954453607616	3.772323262197e-06	0.00231379219610116	2.66739981700747
DCDC2	0.0995766282233439	1.55476409429401	4.67802962566967	4.08737336444099e-06	0.00233271761835479	2.59981899372331
HINT3	0.0546018408408417	5.52110840233911	4.66526014534881	4.33430423886958e-06	0.00233271761835479	2.53672242398192
BAIAP3	0.139958134664719	7.70862760597348	4.66235252787501	4.39250415618373e-06	0.00233271761835479	2.50804420283239
TNFRSF18	-0.130859879542075	1.40811872782988	-4.65443030051284	4.55491836787025e-06	0.00233271761835479	2.48641217498718
SMAD4	0.0459303060737997	5.83084545738044	4.64905285614478	4.66843661646062e-06	0.00233271761835479	2.4584541475502
GPSM2	-0.0602912401552358	5.38902557329605	-4.64517527998695	4.75197587752907e-06	0.00233271761835479	2.44662103253034
EPHA8	0.0965556550852707	1.29169420011212	4.63989417322514	4.86806859184513e-06	0.00233271761835479	2.41252480314445
TTC22	0.0995339639790972	0.677079399472404	4.61339473060501	5.49299355060773e-06	0.00255241100318239	2.2940166497389
USP12	0.0390111044172184	5.31991222496781	4.60445535327487	5.72068991920712e-06	0.00258003115356241	2.2805107069838
FAM160B1	0.046862119054749	4.4632658199562	4.59564759623928	5.95389002728823e-06	0.00258913315167325	2.22363285380338
NUPR2	0.0787639729693511	0.576299095814573	4.59107363965143	6.07857007044719e-06	0.00258913315167325	2.21537793997344
ARPC5	0.0566959965919589	6.93153662085364	4.5788819456229	6.42327625504885e-06	0.00266201400256538	2.13681030784055
KRT39	-0.00422937710130235	0.0108409739655517	-4.50273492844696	9.04070006194498e-06	0.00346575236874661	1.89313322055285
KIF5C	-0.0734259445130952	9.25086542861894	-4.51812074531697	8.44056366263267e-06	0.00340598955796867	1.89281324108955
NMUR2	0.0515035316126061	0.207672380159017	4.51070833480413	8.72475539038602e-06	0.00343039485015844	1.86074431193553
RCN2	0.0476530159210057	7.18523822193369	4.49605307755513	9.31389363787645e-06	0.00348339622056579	1.81013405880428
CD5	0.0673956494166855	0.476930174623787	4.4903813946358	9.55198350812307e-06	0.00348738369317998	1.77644008742266
MAPK1	0.0405374576737061	7.74830398483239	4.48077788761045	9.96849551115677e-06	0.0035510349154543	1.73751948667476
CDK9	0.0431485386604639	6.61161504423712	4.47076988035228	1.04210624230757e-05	0.0035510349154543	1.70598828071292
IGFBP6	-0.0683754193672937	4.04607281596391	-4.471294739386	1.03968463790627e-05	0.0035510349154543	1.69575629916734
ACSBG1	-0.0660746308205234	6.76007972016148	-4.46489764126814	1.06957108510813e-05	0.00356539196066262	1.67110670500184
RYBP	0.0448498189271632	4.96941617939366	4.43807119566745	1.20411314745396e-05	0.00392848319214022	1.54771963463106
MTMR12	0.0530165074581035	5.665820875948	4.41195843627922	1.35055722715278e-05	0.00431446760857514	1.44995139706571
CPNE6	0.0973487797708008	7.49667851455944	4.40396413727009	1.39870148184638e-05	0.00437636101246602	1.418789767955
VAMP4	0.0458476083361061	5.97013791454616	4.39794859520772	1.43600825450819e-05	0.00437636101246602	1.37596247794244
PAPD5	0.050032870424221	4.91174107878005	4.38656381186876	1.50923757354423e-05	0.00437636101246602	1.33909854539554
TET1	-0.0755481289852673	1.14944025830114	-4.38679956796935	1.50768552497422e-05	0.00437636101246602	1.33569747062788
SCTR	-0.0856476946843918	0.419264383919454	-4.3860488654855	1.51263293113799e-05	0.00437636101246602	1.33153665512163
TNFSF13	-0.0921922499446459	4.81480183720831	-4.37574514653526	1.58212875079709e-05	0.00449265967865234	1.28588202722585
FOXJ3	0.0386426091920234	6.6987916706578	4.35936253997235	1.69895652343348e-05	0.00473669078733253	1.215941138506
SLC26A11	0.102360761377525	5.27600749380872	4.33928057971623	1.85344653675041e-05	0.0050010767753955	1.12202384713453
ANKRD13C	0.0420170746473337	5.40898445031121	4.33520651230639	1.8863869690355e-05	0.0050010767753955	1.1099298892854
PAQR8	-0.110009997977833	6.84433989034426	-4.33316245154896	1.9031242150367e-05	0.0050010767753955	1.10644497419386
CAMK2D	0.0681938695084275	7.2057651040227	4.33060759803284	1.92424370515413e-05	0.0050010767753955	1.10537813293617
LRRC45	-0.0635823337360987	3.76799925690088	-4.3176351873614	2.03498336027771e-05	0.00520073914108306	1.05148501831444
LRRC23	-0.0775225736126835	4.72666177099915	-4.30237109605327	2.17309294373503e-05	0.00546265691790704	0.984315553915101
LIFR	-0.0823485654567425	5.41288550767097	-4.2864089582409	2.32708151432827e-05	0.00575539805495318	0.908258649846383
NEMP2	-0.0668517861596635	2.26864008030536	-4.27741997578968	2.41833225689721e-05	0.0058861439408352	0.877754677954368
ADCYAP1R1	0.0739995348149958	6.23706944366713	4.27102574569178	2.48531262390528e-05	0.00595465371483805	0.8559210338697
ST14	0.1209928300265	1.09146277997048	4.25682844944919	2.64042286101435e-05	0.00606530227103917	0.804458919092605
DERL1	0.0458034956844062	5.64513579632685	4.25492231400401	2.66193883837648e-05	0.00606530227103917	0.789198793133917
TMEM169	-0.0723255899981096	4.10021387270632	-4.25243931319734	2.69021750107964e-05	0.00606530227103917	0.787881530936176
TMEM200C	0.0783001879873636	3.66994770973657	4.25292143356231	2.68470433298224e-05	0.00606530227103917	0.774246860324128
NOS2	-0.118273681350052	2.73779291652383	-4.24905120887206	2.72926735816945e-05	0.00606530227103917	0.760142834251191
CDH4	0.0768140339973966	4.44468730709613	4.24010263213273	2.83502412582581e-05	0.00619831903161463	0.730280620841604
HPSE2	-0.128041199095877	1.78231671305904	-4.23721593897092	2.86996642262057e-05	0.00619831903161463	0.729160337401099
FAM204A	0.0494511972629022	5.91271777055057	4.21418327727567	3.16387207436615e-05	0.00670585751450132	0.620039437032869
P2RX2	-0.307486804339994	0.854606836065839	-4.20660800058777	3.26665805793554e-05	0.00670585751450132	0.5993316875697
FADS1	-0.0950420333219151	6.50306991037626	-4.20546083494206	3.28249853363529e-05	0.00670585751450132	0.594052079900678
SMIM18	-0.0789209815114386	1.34084378706363	-4.20538962701074	3.28348420971963e-05	0.00670585751450132	0.587540234271238
MGAT4A	0.0567762722457949	5.32275247768213	4.20250669471534	3.32362834943329e-05	0.00670585751450132	0.57430606588354
CUL1	-0.0372432294979777	6.03571894339772	-4.19859977647381	3.3787788870606e-05	0.0067285968122321	0.56515701760345
RRAGD	0.0611809356331546	5.27409513245291	4.19499503407064	3.43043714045722e-05	0.00674388757843218	0.550617370348764
SCMH1	0.0464123954553458	5.16367286467047	4.17736304628436	3.69415506000177e-05	0.0071704017329199	0.48773784642094
SESN2	0.0700985847160177	3.13554484793164	4.16918968786296	3.82285655500254e-05	0.00727375459403017	0.463394983755611
KCNC3	-0.0803014264095976	6.02210221824764	-4.16797945867827	3.84227287150413e-05	0.00727375459403017	0.450194595164957
PLEKHA4	0.120170618301072	2.27581577533177	4.15738190016097	4.01635681234434e-05	0.00751058723908392	0.406255352036435
FLYWCH2	-0.0652427955581846	4.49756381180494	-4.14938360721462	4.15269300578548e-05	0.00758064220841839	0.378827192434578
PREX2	-0.0851558055553753	4.62107135089721	-4.15204552539116	4.10683661426672e-05	0.00758064220841839	0.376799231868338
MRPL11	-0.047208950826928	4.33965089354037	-4.14200680431518	4.28233475203265e-05	0.0077253318926669	0.341931040373892
FBRS	0.0418897043232379	6.24293754484126	4.13019441799259	4.49799095356096e-05	0.00780332574161526	0.295307602977678
C10orf82	0.107954790569761	1.276012976893	4.13136127559558	4.47623603204121e-05	0.00780332574161526	0.294858795864339
HEATR6	-0.0556435727761649	4.27169616994131	-4.12529132783808	4.59050962423033e-05	0.00780332574161526	0.290093081352699
PCDHGC3	0.0440148119253662	7.39925135388114	4.12372427535203	4.62045922045133e-05	0.00780332574161526	0.270925232123183
PNMA1	0.0388067519277859	6.8470369315588	4.12212770152535	4.65116432180179e-05	0.00780332574161526	0.261031364831545
CCNC	0.0485264098310869	6.34984758424356	4.11869011460405	4.71793634544608e-05	0.00780332574161526	0.255357519630271
ARGLU1	0.0609083481386671	7.30548180893167	4.1179372737022	4.73268093106964e-05	0.00780332574161526	0.247655832458214
HBQ1	-0.0879616005494621	1.00090333621583	-4.12271667059001	4.63981479767204e-05	0.00780332574161526	0.247227968373883
PKHD1L1	0.0544162808532941	0.166369693458089	4.10175578691839	5.06040929623815e-05	0.00819453560075747	0.208958350003851
CLMP	-0.11170356936952	1.61146759115078	-4.08862998581082	5.3420025944893e-05	0.00819453560075747	0.135256677106378
MICAL2	-0.0556423009218285	8.50637851671961	-4.08340778488685	5.45813071539461e-05	0.00819453560075747	0.130120254633475
NANOS1	0.0693543908990282	2.39721860932011	4.08509148223593	5.42042985797387e-05	0.00819453560075747	0.11726028198164
LAMTOR2	-0.052399147468667	4.99853141756982	-4.08462961819625	5.43074705040656e-05	0.00819453560075747	0.113694759279335
GNAI2	0.0442488740209048	8.23633949057057	4.087061843358	5.37662470349051e-05	0.00819453560075747	0.113320190511828
SERPING1	0.0820578089841193	5.96700417555448	4.0841015685495	5.44256559660228e-05	0.00819453560075747	0.106301100416589
GLIS3	0.0881401773476298	2.86095501619998	4.0833458949812	5.45952127817763e-05	0.00819453560075747	0.105983184647899
NUS1	0.0378569080290057	4.84093128755844	4.0803154247069	5.52802466141551e-05	0.00819453560075747	0.0951439491185049
CC2D1A	0.0511295475456669	6.38518250652399	4.08022139502608	5.53016321317987e-05	0.00819453560075747	0.0948520511629205
QPCT	0.0997589574327878	4.56678101201426	4.07900972398981	5.55779119915728e-05	0.00819453560075747	0.0903898270765833
PSAP	0.047414328595835	10.2642525343217	4.07189338999383	5.72272331846686e-05	0.00835735613003532	0.0571225240826436
FAM83G	0.0674944084124912	0.609202241066267	4.06541990181304	5.87679059399043e-05	0.00838616008155241	0.0361551644165008
ATP2B4	0.0590820870470304	8.19909952064499	4.06352213660115	5.92269934070669e-05	0.00838616008155241	0.0304614387746209
CLDN23	0.0292822969709267	0.2181762172139	4.05894056961035	6.03494129850065e-05	0.00838616008155241	0.0284503714295177
PLEKHM3	-0.0924038730104641	2.87410463019582	-4.06233385206421	5.95161846834419e-05	0.00838616008155241	0.0182924840821137
DOK3	-0.104560295690926	2.93091215487551	-4.05524917927017	6.12684334945045e-05	0.0083883049928994	0.0118614179809509
C11orf42	-0.0350516648618514	0.308654699604629	-4.05750251133841	6.07058672917907e-05	0.00838616008155241	0.00853659809912877
OS9	0.0408289703627645	8.49452781982053	4.05919363008849	6.02868926530171e-05	0.00838616008155241	0.00279790399798863
PMEPA1	0.0745730291019365	5.89901271091111	4.04509928905146	6.38644638701205e-05	0.00866635122995068	-0.0438046515661483
PDE11A	-0.117244905021593	1.54827286416187	-4.03753778822929	6.58660615966452e-05	0.00885956305721892	-0.0740861582866046
RCN3	0.0874268285918262	2.83904900020388	4.03312573642754	6.70613632718852e-05	0.00894190386444425	-0.0843058781579922
PRSS12	0.0995760607528635	2.29594922668633	4.02909883022316	6.81702884176688e-05	0.00901140691893563	-0.0906226693329275
TUFT1	0.0713278382456641	3.62324886570747	4.02403540026466	6.95893869891588e-05	0.00912037316317744	-0.116703346354204
SOX10	0.0747395212482955	5.18398883250356	3.99950595626914	7.6870543543275e-05	0.00998926198892016	-0.2073131669523
PVALB	-0.157087681744169	4.68492440049821	-3.995809470757	7.80285982200487e-05	0.0100545422277834	-0.230365285527735
DGKD	0.0735492850768879	5.23575937129923	3.99181344265395	7.92991173658819e-05	0.0101023346235208	-0.245817582138939
ASPDH	-0.106173326229524	5.37873481278165	-3.99051198774701	7.97171311755589e-05	0.0101023346235208	-0.247798893793608
PTPRC	-0.0969468280382066	2.41757581135695	-3.97579068427508	8.45934349512249e-05	0.0104723414276909	-0.2898696937553
M6PR	0.0373858738343582	7.19951225798888	3.9729323643114	8.55724732678074e-05	0.0104723414276909	-0.311266706727582
MRPL12	-0.0483868325304883	4.25471019043993	-3.9730325397068	8.55379799248559e-05	0.0104723414276909	-0.314698979647244
C2CD4C	0.0926402797338898	4.3014546720379	3.97590716032205	8.45537655581039e-05	0.0104723414276909	-0.316894147048062
ANKRA2	0.0662927727988746	4.38604289523508	3.97041096886862	8.64450230558521e-05	0.0104723414276909	-0.321565828824231
SARAF	0.0447729985052917	10.6384321021853	3.96845182952564	8.71288199114636e-05	0.0104723414276909	-0.32812094367114
PCDHGA1	0.0436457334304055	7.33547775274516	3.96762915571667	8.74174842014107e-05	0.0104723414276909	-0.339447203702004
TRUB2	-0.0459638334007229	5.50916976537219	-3.95989240233199	9.01769471286686e-05	0.0107191729245814	-0.368019072691322
NPAS2	0.0694949197045092	6.18151774170728	3.95121578484653	9.33698666588533e-05	0.0110133348872835	-0.401047714948029
NTHL1	-0.0654278452938841	4.58782605527561	-3.94832605878005	9.44568514417643e-05	0.0110564989313589	-0.409081533686909
KCNK13	0.067446405577431	0.643093133042543	3.93519964614513	9.95472270337163e-05	0.011429431947681	-0.458851107802386
ZIM2	-0.123035073299477	4.11372352424791	-3.93159274568594	0.000100990872928167	0.011429431947681	-0.472974579667741
C4orf32	0.062670012122065	1.89234690521681	3.9302618042844	0.000101528571054212	0.011429431947681	-0.474545243422956
DUSP15	-0.0843978809040364	2.67386787508532	-3.93068002059892	0.000101359320694565	0.011429431947681	-0.480404971938731
CTNNB1	0.0464113333647252	8.41759904460192	3.92839431755562	0.000102287608801243	0.011429431947681	-0.489058888409573
DNAJB11	0.0633996763392509	5.27648985523638	3.92333696486645	0.000104370258510622	0.011429431947681	-0.490267647187941
TBKBP1	0.0520577500230741	5.2661010022403	3.92497671372618	0.000103690636850715	0.011429431947681	-0.498825919320029
VPS37C	0.0463060814004597	3.76740581197748	3.9201112303155	0.000105719557254752	0.011429431947681	-0.508143262370027
RRAS2	0.0697023882788217	4.1283680605762	3.91862875937167	0.000106345191308446	0.011429431947681	-0.517348133550373
FAM65B	0.0734598885143332	4.72655381478265	3.91653023083362	0.000107236814833241	0.011429431947681	-0.529774708394658
KAZALD1	-0.0995289389994861	1.50735353661888	-3.91919591103759	0.00010610542813556	0.011429431947681	-0.531044660933612
TSPAN19	0.126757824289586	1.65320230957992	3.91946843217781	0.000105990402187305	0.011429431947681	-0.531385066671297
COX6B1	-0.0510786292827649	7.16146329703469	-3.91630575762052	0.000107332607308339	0.011429431947681	-0.536879273096907
CHTF8	0.0448471309738855	5.97868658011552	3.90439928877309	0.000112531419890397	0.0118201330788779	-0.575755013629271
ERBIN	0.0676378188722997	7.22137493591786	3.90085681390037	0.000114123665437406	0.0118201330788779	-0.578251214819313
TINCR	0.132514881263741	2.36390769404974	3.89587811562378	0.000116397554122249	0.0118201330788779	-0.591278120920563
RIMKLA	-0.0524952488242676	5.08561982108896	-3.89843543125578	0.000115224261826727	0.0118201330788779	-0.593351554039972
SCN9A	0.107120903995886	2.57315996443528	3.89607350718719	0.000116307511112116	0.0118201330788779	-0.601555727418092
ACYP2	-0.0504681202555401	6.50632658560858	-3.89868312454885	0.000115111217409447	0.0118201330788779	-0.60352371722547
ACY1	-0.0610921961177254	3.8039680437826	-3.90030229479267	0.000114374829762393	0.0118201330788779	-0.603890087226435
TAB2	0.0556170404537268	6.43039584729861	3.88958097619713	0.000119335085748927	0.0120387118741714	-0.628540161151857
CKMT2	-0.11089062866404	3.09340946830622	-3.88103745227122	0.000123432886209953	0.0123707181512642	-0.664459080631378
PCDHGA11	0.045016440228606	6.97972347261932	3.87714224891375	0.000125345060764229	0.0124801090500695	-0.678570365114306
TSPAN2	0.0987201167932665	1.39431384360625	3.87550974069088	0.000126154775897673	0.0124801090500695	-0.68479653012895
WNT9A	0.0823604977627795	1.16428870275913	3.87388405675727	0.000126966023986621	0.0124801090500695	-0.689299365920014
RFK	0.0469148900038168	6.47088192771459	3.85862791857036	0.000134823485239359	0.0130885061452959	-0.733678048504124
TOMM20	0.0387140605865932	7.76350474541551	3.8585539928144	0.000134862656251256	0.0130885061452959	-0.743879865466454
PMF1-BGLAP	-0.0536077479056493	3.94710891050711	-3.83591631619679	0.000147377587308473	0.0141032441829386	-0.825357808079954
DAB2IP	0.0482154556869872	6.68901844390913	3.83598231776265	0.000147339552788687	0.0141032441829386	-0.833051382151456
KATNBL1	0.0573245365762157	5.16186681398816	3.83470440175046	0.000148077625763213	0.0141032441829386	-0.837141792741135
S100A5	-0.0413272206690723	0.210796432707242	-3.83147172876706	0.000149960323607645	0.0141943926061706	-0.852133156305081
DAZAP1	0.0510883325184307	6.83343598325742	3.82724300000371	0.000152457297372484	0.0143422098031268	-0.856457555666346
PRR18	0.10555711455425	3.97230289277279	3.82543347672161	0.000153537744032308	0.0143557790670208	-0.875866910330746
FAT4	0.085923603993606	2.64764983228718	3.81348314053449	0.000160856945705931	0.0147699425476333	-0.897920377139526
ABI3BP	0.149902466669114	2.25190829943194	3.81628456273778	0.00015911215539444	0.0146977457278214	-0.904004595335599
MIER1	0.0427300192555164	5.62423779858339	3.81747239615385	0.000158377757495359	0.0146977457278214	-0.906396477520819
ALMS1	-0.0677041501585698	3.71504858183421	-3.80794640269514	0.000164358661139183	0.0148349948501434	-0.932843993340884
RAB21	0.0396942803424138	5.8096210626254	3.80800850745632	0.000164318986593065	0.0148349948501434	-0.937551142647955
WDR11	0.0583667012061211	6.37467153677984	3.8077756469475	0.000164467792130192	0.0148349948501434	-0.94286425117318
TRIM27	0.0459386728881634	5.76096153557052	3.80383631011864	0.000167004532857084	0.0149757164142136	-0.944901317241171
CPLX3	0.101592844480642	2.54774838983088	3.79676691875534	0.000171649805326477	0.0152304310238948	-0.977562401262682
HIGD2A	-0.0427079075904751	3.96833170613019	-3.79649406070939	0.000171831522572962	0.0152304310238948	-0.980666977314796
ZMAT4	-0.0726810907670985	4.6529386095576	-3.78638762316225	0.000178691607299397	0.0157474546340744	-1.01768403861606
CA11	-0.0557446090826469	8.34068388553209	-3.77908431690725	0.000183809047527443	0.0161058739130618	-1.04186327428267
AHCYL2	-0.0495079852996819	6.4320515676513	-3.7745314901149	0.000187068892527933	0.0162296276335794	-1.05356822751475
MRPL15	-0.0445726311155647	4.98884565562049	-3.77415870883	0.000187338208630726	0.0162296276335794	-1.05454732574667
CYP2R1	0.0673327119817413	3.77830194794533	3.77227716300954	0.000188703126633389	0.016256032268519	-1.06818177476096
KCNA1	-0.0836073911856024	5.11507709530368	-3.76437781344987	0.000194536577148213	0.0166649378435234	-1.08271865825877
CHST1	0.0611813622455764	6.02779969856807	3.76094184769723	0.000197126684510453	0.016793003223796	-1.1087531520767
GHR	0.086908684386478	2.13389284443441	3.75537780570362	0.000201390100364094	0.0168573314835784	-1.11035262412348
USP22	0.0380233913247389	7.93710856394956	3.75742291150043	0.000199813038465301	0.0168573314835784	-1.11215748648509
STEAP1	0.0826659842446034	1.39735818807625	3.75550587489123	0.000201290997525458	0.0168573314835784	-1.12174192040418
GAP43	-0.0616577937612884	8.15525943995703	-3.75423150849033	0.000202279183055851	0.0168573314835784	-1.12700038305832
MYRIP	0.0643768387644778	6.05496503718347	3.75028854554382	0.000205365748583021	0.0169305289718927	-1.12742442343636
VDR	0.0881385839161267	0.749018094835751	3.75121206776976	0.000204638853528236	0.0169305289718927	-1.14418217748272
ADGRL3	0.0437093762221051	7.40231653749056	3.74498767398513	0.00020958533991243	0.017154809175657	-1.15973644660549
ETS2	-0.0683040079946329	6.27803354971356	-3.74361370815508	0.000210692309995956	0.017154809175657	-1.16275902065765
ADAD2	-0.190171041213596	1.51549969442781	-3.74268646958252	0.000211442476470535	0.017154809175657	-1.17698922936156
RGS19	0.0638730197134899	2.33566047509248	3.74000588060924	0.000213625351513955	0.0172406902111315	-1.18077752804317
ZNF831	0.0779159974252317	1.60562406556315	3.73501560357754	0.000217745780093039	0.017266347063503	-1.18966305911698
PCYT2	-0.048823266083769	7.1494349849455	-3.73417483521016	0.000218447328180486	0.017266347063503	-1.1997875846473
CNEP1R1	0.0423814951761638	5.6290472060053	3.73436121206102	0.000218291629326161	0.017266347063503	-1.20491359057819
MURC	-0.0646956647751858	1.06975143678086	-3.73463779879517	0.000218060762135385	0.017266347063503	-1.21191992381167
DR1	0.0476427335501185	5.33699431600925	3.73009551013797	0.000221881525447548	0.0174478528780138	-1.22771760621378
VRK2	0.0577540157085551	4.61555962992083	3.71826055380045	0.000232135092910396	0.018068830023797	-1.24453448753698
PIGN	-0.0579294842087655	4.12161714672604	-3.71626512014944	0.000233907285591925	0.0181148197841746	-1.25750619178825
ADAMTS1	-0.19407718860377	5.19276828689407	-3.71955200071024	0.000230994880168402	0.018068830023797	-1.26559556554459
EGLN1	0.0360578687125884	5.63613727622621	3.71184381293907	0.000237879473926453	0.0183298686089861	-1.28716436806618
PDYN	0.150640839808239	2.23078517171229	3.70694804724566	0.000242352038607576	0.0185811308000428	-1.30317465176304
LUC7L3	0.0521546457670193	8.81484831527505	3.70130876120022	0.0002476019997033	0.0187956884329228	-1.31351149789713
OSTM1	0.0499825779730334	5.24545018141059	3.7039968818002	0.000245086241356582	0.0186972757460788	-1.31842759751115
MTPN	0.0317504433790699	7.39487550850683	3.69759837269862	0.000251114454028218	0.0189684189067423	-1.32324844200757
CPNE9	-0.0754709011539442	4.86328621495319	-3.69408704154895	0.000254481639956517	0.0191285366033982	-1.33634722418447
PTPRE	-0.0579679590708171	5.08084220661058	-3.68759151225338	0.000260822870506558	0.0192603234273744	-1.36085290543228
CEP350	-0.0504356722469955	5.14923922943228	-3.6887003916525	0.000259729905575233	0.0192603234273744	-1.36665241865081
AK7	0.0831300936938281	1.82537270798108	3.68787922499538	0.000260538871731744	0.0192603234273744	-1.37230725440653
CBFB	0.0630251774769075	4.91563346375941	3.68650369148101	0.000261899285331731	0.0192603234273744	-1.37474964860597
CD244	-0.0821405603220056	0.543697012605914	-3.68588317369434	0.000262515168665792	0.0192603234273744	-1.37823153659177
BAHD1	0.0429760850983597	5.51462331893573	3.68457845957724	0.000263814588333252	0.0192634899881052	-1.38809654541427
TMEM130	0.0434624186894671	9.1851437728784	3.67654812746287	0.000271946608868326	0.0196530099841582	-1.39418145805009
PANX2	-0.0732874185740046	5.6097298425835	-3.67963258888294	0.000268795574623069	0.0195341769728443	-1.40123648318936
CPAMD8	0.169101873003315	3.19537779708632	3.67553023860362	0.000272994073733253	0.0196530099841582	-1.41598336610744
N4BP2	0.0849619972192307	2.16540161762101	3.67337771573994	0.000275221658090051	0.0197207892764152	-1.41772993725721
PTEN	0.0287940480329468	6.18257936493713	3.66365807936927	0.000285494914188838	0.0202266714549851	-1.44096135391097
ENHO	-0.0775139472244828	5.35535753198619	-3.66296700077071	0.000286238926942205	0.0202266714549851	-1.44533213408445
ATP13A5	0.0773159540538803	1.24098906049073	3.66550908472874	0.000283511080871236	0.0202202740189745	-1.45851853170021
USP32	-0.0458536553374496	6.44404273653855	-3.65648681587062	0.0002933047659668	0.0206308957859399	-1.48109800843216
PRSS57	-0.00182641494323234	0.00748503714145329	-3.61925539482485	0.000337185185260823	0.0228778656229622	-1.49131200277061
SUPV3L1	-0.0473849759199636	4.67321683928691	-3.64494298729054	0.000306299981983971	0.0214465932590969	-1.51627960603822
DPYSL3	0.0698450950434324	6.9600269053625	3.63225420363276	0.000321207803991849	0.0223881839382318	-1.56086992589706
KCNAB3	-0.0869955913650315	4.31081149132692	-3.63041898346868	0.000323419590302369	0.0223953852979897	-1.57418632063017
TMEM263	0.0409395194806075	5.74935856014013	3.62974774052878	0.000324232133569434	0.0223953852979897	-1.57437623803673
BEND5	-0.0669094840659042	4.86705714641987	-3.62808146370488	0.000326257470691626	0.0224342244645085	-1.57523979033325
RAD51	-0.0866476996991962	0.996665208273881	-3.62626500435016	0.000328478894371565	0.0224861400280963	-1.59230213115294
CFAP46	-0.0798303035451403	3.43492178604097	-3.622316970322	0.000333356219486517	0.0227185967538056	-1.60404357971941
DIRAS2	-0.0593651156435909	7.31287464308219	-3.61306938854015	0.000345048150815091	0.0232060015113974	-1.62167917990163
WWC2	0.0567421253567802	5.40471336975448	3.61562554598284	0.000341778392752606	0.0230873562751914	-1.62760720550399
MZT1	0.0606534537952671	4.59178514091109	3.61047182478109	0.000348400958641492	0.0233291716148849	-1.64530987379478
CIITA	-0.049955817199631	3.79498250517081	-3.60250924850486	0.000358870320287582	0.0236176716364368	-1.65303571158613
TNFSF12-TNFSF13	-0.0580327843344509	2.65122550875507	-3.60768668136668	0.000352029864842327	0.023469678032575	-1.65553754851293
GPR88	0.0659793867869702	2.33537831087757	3.60558744599354	0.000354788494929887	0.0235396460969431	-1.66183489086401
RPP30	0.0430145513987652	5.05649575472098	3.60455733008046	0.000356149595310474	0.0235396460969431	-1.66454777216851
TOMM22	-0.041869871118976	5.10055874616222	-3.60040101555952	0.000361691327985461	0.0237016018090986	-1.67497744861069
ZNF346	-0.0432567049778814	5.04952089004765	-3.59479821944451	0.000369289904997547	0.0239944550984423	-1.69077372268805
